Time,App_id,App_title,User_id,Task_ID
2014-11-01 06:00:03,com.google.android.deskclock,LINE: Free Calls & Messages,77116653000_M,77116653000_M_1
2014-11-01 06:00:03,jp.naver.line.android,Clock,77116653000_M,77116653000_M_2
2014-11-01 06:05:43,com.google.android.deskclock,Clock,77116653000_M,77116653000_M_2
2014-11-01 06:35:06,com.google.android.deskclock,Clock,77116653000_M,77116653000_M_2
2014-11-01 07:05:00,com.google.android.deskclock,Clock,77116653000_M,77116653000_M_2
2014-11-01 07:22:12,com.google.android.gm,Gmail,77116653000_M,77116653000_M_3
2014-11-01 07:26:48,com.viber.voip,Viber Messenger   Messages Group Chats & Calls,77116653000_M,77116653000_M_4
2014-11-01 07:27:18,com.skype.raider,Skype   free IM & video calls,77116653000_M,77116653000_M_4
2014-11-01 07:37:39,com.yahoo.mobile.client.android.mail,Yahoo Mail â Organized Email,77116653000_M,77116653000_M_5
2014-11-01 07:42:39,com.google.android.gms,Google Play services,77116653000_M,77116653000_M_6
2014-11-01 08:40:59,com.viber.voip,Viber Messenger   Messages Group Chats & Calls,77116653000_M,77116653000_M_7
2014-11-01 09:00:28,com.viber.voip,Viber Messenger   Messages Group Chats & Calls,77116653000_M,77116653000_M_7
2014-11-01 09:47:40,com.viber.voip,Viber Messenger   Messages Group Chats & Calls,77116653000_M,77116653000_M_7
2014-11-01 10:15:29,com.viber.voip,Viber Messenger   Messages Group Chats & Calls,77116653000_M,77116653000_M_7
2014-11-01 10:46:46,com.viber.voip,Viber Messenger   Messages Group Chats & Calls,77116653000_M,77116653000_M_7
2014-11-01 11:05:42,com.viber.voip,Viber Messenger   Messages Group Chats & Calls,77116653000_M,77116653000_M_7
2014-11-01 11:36:27,com.instagram.android,Instagram,77116653000_M,77116653000_M_8
2014-11-01 11:37:12,com.axiemsystems.photoeditorminus,Photo Editor ,77116653000_M,77116653000_M_8
2014-11-01 11:37:57,com.instagram.android,Instagram,77116653000_M,77116653000_M_8
2014-11-01 12:01:06,com.google.android.gm,Gmail,77116653000_M,77116653000_M_9
2014-11-01 12:01:26,com.google.android.apps.plus,Google  for G Suite,77116653000_M,77116653000_M_9
2014-11-01 12:10:59,com.viber.voip,Viber Messenger   Messages Group Chats & Calls,77116653000_M,77116653000_M_10
2014-11-01 12:33:55,com.viber.voip,Viber Messenger   Messages Group Chats & Calls,77116653000_M,77116653000_M_10
2014-11-01 12:34:44,com.viber.voip,Viber Messenger   Messages Group Chats & Calls,77116653000_M,77116653000_M_10
2014-11-01 12:40:09,com.google.android.gm,Gmail,77116653000_M,77116653000_M_11
2014-11-03 10:19:03,com.motorola.targetnotif,Motorola Connect,77116653000_M,77116653000_M_12
2014-11-03 10:49:48,com.google.android.deskclock,Clock,77116653000_M,77116653000_M_13
2014-11-03 10:50:33,com.google.android.deskclock,Clock,77116653000_M,77116653000_M_13
2014-11-03 13:53:00,com.android.chrome,Google Chrome: Fast & Secure,77116653000_M,77116653000_M_14
2014-11-03 13:53:40,com.joelapenna.foursquared,Google  for G Suite,77116653000_M,77116653000_M_15
2014-11-03 13:53:40,com.google.android.apps.plus,Foursquare City Guide,77116653000_M,77116653000_M_16
2014-11-03 16:00:51,com.android.chrome,Google Chrome: Fast & Secure,77116653000_M,77116653000_M_17
2014-11-03 16:02:11,com.android.chrome,Google Chrome: Fast & Secure,77116653000_M,77116653000_M_17
2014-11-03 20:14:30,com.twitter.android,Twitter,77116653000_M,77116653000_M_18
2014-11-03 20:16:00,com.android.chrome,Google Chrome: Fast & Secure,77116653000_M,77116653000_M_19
2014-11-03 20:21:01,com.android.chrome,Google Chrome: Fast & Secure,77116653000_M,77116653000_M_19
2014-11-03 20:22:51,com.twitter.android,Twitter,77116653000_M,77116653000_M_20
2014-11-03 20:24:21,com.android.chrome,Google Chrome: Fast & Secure,77116653000_M,77116653000_M_19
2014-11-03 20:24:41,com.twitter.android,Twitter,77116653000_M,77116653000_M_20
2014-11-01 14:01:53,com.facebook.orca,Messenger â Text and Video Chat for Free,77116653000_M,77116653000_M_21
2014-11-01 14:03:39,com.android.chrome,Google Chrome: Fast & Secure,77116653000_M,77116653000_M_22
2014-11-01 14:03:49,com.android.chrome,Viber Messenger   Messages Group Chats & Calls,77116653000_M,77116653000_M_23
2014-11-01 14:04:19,com.viber.voip,Viber Messenger   Messages Group Chats & Calls,77116653000_M,77116653000_M_23
2014-11-01 14:07:20,com.viber.voip,Viber Messenger   Messages Group Chats & Calls,77116653000_M,77116653000_M_23
2014-11-01 14:12:46,com.viber.voip,Google Play Movies & TV,77116653000_M,77116653000_M_24
2014-11-01 14:15:06,com.google.android.videos,ColorNote Notepad Notes,77116653000_M,77116653000_M_25
2014-11-01 14:19:06,com.socialnmobile.dictapps.notepad.color.note,LINE: Free Calls & Messages,77116653000_M,77116653000_M_26
2014-11-01 14:20:01,jp.naver.line.android,ColorNote Notepad Notes,77116653000_M,77116653000_M_25
2014-11-01 14:40:56,com.socialnmobile.dictapps.notepad.color.note,Messenger â Text and Video Chat for Free,77116653000_M,77116653000_M_27
2014-11-01 14:50:26,com.facebook.orca,LINE: Free Calls & Messages,77116653000_M,77116653000_M_28
2014-11-01 14:50:36,jp.naver.line.android,Google,77116653000_M,77116653000_M_29
2014-11-01 14:56:33,com.google.android.googlequicksearchbox,Google Play services,77116653000_M,77116653000_M_29
2014-11-01 15:31:28,com.google.android.gms,Twitter,77116653000_M,77116653000_M_30
2014-11-01 18:29:20,com.twitter.android,LINE: Free Calls & Messages,77116653000_M,77116653000_M_31
2014-11-01 18:29:21,jp.naver.line.android,ColorNote Notepad Notes,77116653000_M,77116653000_M_32
2014-11-01 18:29:31,com.socialnmobile.dictapps.notepad.color.note,Google Play services,77116653000_M,77116653000_M_33
2014-11-01 18:36:01,com.google.android.gms,ColorNote Notepad Notes,77116653000_M,77116653000_M_32
2014-11-01 18:41:34,com.socialnmobile.dictapps.notepad.color.note,ColorNote Notepad Notes,77116653000_M,77116653000_M_32
2014-11-01 19:12:19,com.socialnmobile.dictapps.notepad.color.note,Gmail,77116653000_M,77116653000_M_33
2014-11-01 19:13:04,com.google.android.talk,Hangouts,77116653000_M,77116653000_M_33
2014-11-01 20:01:19,,Phone,77116653000_M,77116653000_M_34
2014-11-01 20:06:04,com.google.android.dialer,Google Play services,77116653000_M,77116653000_M_34
2014-11-01 21:10:31,com.telltalegames.fables100,The Wolf Among Us,77116653000_M,77116653000_M_35
2014-11-01 21:15:32,com.telltalegames.fables100,The Wolf Among Us,77116653000_M,77116653000_M_35
2014-11-01 21:20:32,com.foursquare.robin,Foursquare Swarm: Check In,77116653000_M,77116653000_M_36
2014-11-01 21:20:32,com.telltalegames.fables100,The Wolf Among Us,77116653000_M,77116653000_M_35
2014-11-01 21:25:32,com.telltalegames.fables100,The Wolf Among Us,77116653000_M,77116653000_M_35
2014-11-01 21:28:32,com.facebook.orca,Messenger â Text and Video Chat for Free,77116653000_M,77116653000_M_37
2014-11-01 21:28:52,com.google.android.music,Google Play Music,77116653000_M,77116653000_M_38
2014-11-01 21:29:02,com.yahoo.mobile.client.android.mail,Yahoo Mail â Organized Email,77116653000_M,77116653000_M_39
2014-11-01 21:30:02,com.viber.voip,Viber Messenger   Messages Group Chats & Calls,77116653000_M,77116653000_M_39
2014-11-01 21:30:32,com.telltalegames.fables100,The Wolf Among Us,77116653000_M,77116653000_M_40
2014-11-01 21:30:42,com.facebook.orca,Messenger â Text and Video Chat for Free,77116653000_M,77116653000_M_41
2014-11-01 21:35:32,com.telltalegames.fables100,The Wolf Among Us,77116653000_M,77116653000_M_40
2014-11-01 21:40:41,com.telltalegames.fables100,The Wolf Among Us,77116653000_M,77116653000_M_40
2014-11-01 21:43:01,com.viber.voip,Viber Messenger   Messages Group Chats & Calls,77116653000_M,77116653000_M_41
2014-11-01 21:43:51,com.facebook.orca,Messenger â Text and Video Chat for Free,77116653000_M,77116653000_M_41
2014-11-01 21:44:21,com.android.chrome,Google Chrome: Fast & Secure,77116653000_M,77116653000_M_42
2014-11-01 22:28:53,jp.naver.line.android,LINE: Free Calls & Messages,77116653000_M,77116653000_M_43
2014-11-01 22:28:53,com.viber.voip,Viber Messenger   Messages Group Chats & Calls,77116653000_M,77116653000_M_43
2014-11-01 23:10:02,com.telltalegames.fables100,The Wolf Among Us,77116653000_M,77116653000_M_44
2014-11-01 23:10:22,com.google.android.gms,Google Play services,77116653000_M,77116653000_M_44
2014-11-01 23:11:12,com.telltalegames.fables100,The Wolf Among Us,77116653000_M,77116653000_M_44
2014-11-01 23:18:52,com.google.android.gm,Gmail,77116653000_M,77116653000_M_45
2014-11-01 23:20:37,com.telltalegames.fables100,The Wolf Among Us,77116653000_M,77116653000_M_44
2014-11-01 23:22:27,com.google.android.music,Google Play Music,77116653000_M,77116653000_M_46
2014-11-01 23:22:37,com.yahoo.mobile.client.android.mail,Yahoo Mail â Organized Email,77116653000_M,77116653000_M_45
2014-11-01 23:23:57,com.google.android.gms,Google Play services,77116653000_M,77116653000_M_44
2014-11-01 23:25:37,com.telltalegames.fables100,The Wolf Among Us,77116653000_M,77116653000_M_44
2014-11-01 23:30:37,com.telltalegames.fables100,The Wolf Among Us,77116653000_M,77116653000_M_44
2014-11-01 23:35:37,com.telltalegames.fables100,The Wolf Among Us,77116653000_M,77116653000_M_44
2014-11-01 23:40:37,com.telltalegames.fables100,The Wolf Among Us,77116653000_M,77116653000_M_44
2014-11-01 23:50:23,com.google.android.inputmethod.latin,Gboard   the Google Keyboard,77116653000_M,77116653000_M_46
2014-11-01 23:51:11,com.telltalegames.fables100,The Wolf Among Us,77116653000_M,77116653000_M_44
2014-11-01 23:53:52,com.joelapenna.foursquared,Foursquare City Guide,77116653000_M,77116653000_M_47
2014-11-01 23:56:12,com.telltalegames.fables100,The Wolf Among Us,77116653000_M,77116653000_M_44
2014-11-01 23:58:42,com.viber.voip,The Wolf Among Us,77116653000_M,77116653000_M_44
2014-11-01 23:58:42,com.telltalegames.fables100,Viber Messenger   Messages Group Chats & Calls,77116653000_M,77116653000_M_47
2014-11-01 23:58:52,com.yahoo.mobile.client.android.mail,Yahoo Mail â Organized Email,77116653000_M,77116653000_M_47
2014-11-01 23:59:02,com.google.android.music,Google Play Music,77116653000_M,77116653000_M_48
2014-11-02 00:11:52,com.yahoo.mobile.client.android.mail,Yahoo Mail â Organized Email,77116653000_M,77116653000_M_47
2014-11-02 00:12:22,com.yahoo.mobile.client.android.mail,Yahoo Mail â Organized Email,77116653000_M,77116653000_M_47
2014-11-02 00:23:35,com.joelapenna.foursquared,Foursquare City Guide,77116653000_M,77116653000_M_47
2014-11-02 00:28:05,com.google.android.gms,Google Play services,77116653000_M,77116653000_M_48
2014-11-02 00:30:25,com.google.android.gms,Google Play services,77116653000_M,77116653000_M_48
2014-11-02 00:30:45,com.google.android.calendar,Google Calendar,77116653000_M,77116653000_M_47
2014-11-02 00:31:25,com.motorola.targetnotif,Motorola Connect,77116653000_M,77116653000_M_47
2014-11-02 00:31:45,com.yahoo.mobile.client.android.mail,Yahoo Mail â Organized Email,77116653000_M,77116653000_M_47
2014-11-02 00:32:16,com.yahoo.mobile.client.android.mail,Yahoo Mail â Organized Email,77116653000_M,77116653000_M_47
2014-11-02 01:03:01,com.whatsapp,WhatsApp Messenger,77116653000_M,77116653000_M_47
2014-11-02 01:03:46,com.yelp.android,Yelp,77116653000_M,77116653000_M_47
2014-11-02 01:04:31,com.whatsapp,WhatsApp Messenger,77116653000_M,77116653000_M_47
2014-11-02 01:05:16,com.google.android.apps.maps,Maps   Navigate & Explore,77116653000_M,77116653000_M_47
2014-11-02 10:09:47,com.yahoo.mobile.client.android.mail,Yahoo Mail â Organized Email,77116653000_M,77116653000_M_48
2014-11-02 10:17:47,com.google.android.music,Google Play Music,77116653000_M,77116653000_M_49
2014-11-02 10:42:35,com.google.android.apps.maps,Foursquare Swarm: Check In,77116653000_M,77116653000_M_48
2014-11-02 10:42:35,com.foursquare.robin,Maps   Navigate & Explore,77116653000_M,77116653000_M_48
2014-11-02 10:52:55,com.twitter.android,Twitter,77116653000_M,77116653000_M_48
2014-11-02 10:59:03,com.google.android.music,Google Play Music,77116653000_M,77116653000_M_50
2014-11-04 06:00:36,jp.co.omronsoft.iwnnime.ml,iWnn IME for Nexus,77116653000_M,77116653000_M_51
2014-11-04 06:31:21,com.whatsapp,WhatsApp Messenger,77116653000_M,77116653000_M_52
2014-11-04 06:32:06,com.yelp.android,Yelp,77116653000_M,77116653000_M_52
2014-11-04 06:32:51,com.whatsapp,WhatsApp Messenger,77116653000_M,77116653000_M_52
2014-11-04 06:33:36,com.google.android.apps.maps,Maps   Navigate & Explore,77116653000_M,77116653000_M_52
2014-11-04 07:23:38,com.joelapenna.foursquared,Foursquare City Guide,77116653000_M,77116653000_M_53
2014-11-04 08:15:36,com.twitter.android,Twitter,77116653000_M,77116653000_M_54
2014-11-04 08:24:17,com.joelapenna.foursquared,Foursquare City Guide,77116653000_M,77116653000_M_54
2014-11-04 11:11:15,com.twitter.android,Twitter,77116653000_M,77116653000_M_55
2014-11-04 11:11:35,com.google.android.apps.plus,Google  for G Suite,77116653000_M,77116653000_M_55
2014-11-04 11:11:35,com.google.android.tts,Google Text to Speech,77116653000_M,77116653000_M_55
2014-11-02 11:50:08,com.yahoo.mobile.client.android.mail,Yahoo Mail â Organized Email,77116653000_M,77116653000_M_56
2014-11-02 11:51:48,com.google.android.gms,Google Play services,77116653000_M,77116653000_M_57
2014-11-02 11:51:48,com.google.android.youtube,YouTube,77116653000_M,77116653000_M_58
2014-11-02 12:32:46,com.skype.raider,Skype   free IM & video calls,77116653000_M,77116653000_M_59
2014-11-02 12:33:26,com.skype.raider,Skype   free IM & video calls,77116653000_M,77116653000_M_59
2014-11-02 13:04:11,com.whatsapp,WhatsApp Messenger,77116653000_M,77116653000_M_60
2014-11-02 13:04:56,com.yelp.android,Yelp,77116653000_M,77116653000_M_60
2014-11-02 13:05:41,com.whatsapp,WhatsApp Messenger,77116653000_M,77116653000_M_60
2014-11-02 13:06:26,com.google.android.apps.maps,Maps   Navigate & Explore,77116653000_M,77116653000_M_60
2014-11-02 14:21:02,com.google.android.apps.chromecast.app,Google Home,77116653000_M,77116653000_M_61
2014-11-02 14:21:42,com.google.android.apps.chromecast.app,Google Home,77116653000_M,77116653000_M_61
2014-11-02 14:23:02,com.android.chrome,Google Chrome: Fast & Secure,77116653000_M,77116653000_M_62
2014-11-02 14:25:33,com.android.chrome,Google Chrome: Fast & Secure,77116653000_M,77116653000_M_62
2014-11-02 14:25:43,com.foursquare.robin,Foursquare Swarm: Check In,77116653000_M,77116653000_M_63
2014-11-02 19:38:09,com.google.android.wearable.app,Wear OS by Google Smartwatch (was Android Wear),77116653000_M,77116653000_M_64
2014-11-02 19:56:32,com.android.chrome,Google Chrome: Fast & Secure,77116653000_M,77116653000_M_65
2014-11-04 11:50:03,com.joelapenna.foursquared,Foursquare City Guide,77116653000_M,77116653000_M_66
2014-11-04 11:50:23,com.foursquare.robin,Foursquare Swarm: Check In,77116653000_M,77116653000_M_67
2014-11-04 11:50:33,com.google.android.tts,Google Text to Speech,77116653000_M,77116653000_M_68
2014-11-04 11:50:43,com.joelapenna.foursquared,FireChat,77116653000_M,77116653000_M_70
2014-11-04 11:50:43,com.opengarden.firechat,Foursquare City Guide,77116653000_M,77116653000_M_69
2014-11-04 11:50:53,com.opengarden.firechat,Google Text to Speech,77116653000_M,77116653000_M_68
2014-11-04 11:50:53,com.joelapenna.foursquared,FireChat,77116653000_M,77116653000_M_70
2014-11-04 11:50:53,com.google.android.tts,Foursquare City Guide,77116653000_M,77116653000_M_69
2014-11-04 11:51:13,com.google.android.apps.maps,Google Text to Speech,77116653000_M,77116653000_M_68
2014-11-04 11:51:13,com.google.android.tts,Maps   Navigate & Explore,77116653000_M,77116653000_M_71
2014-11-04 11:51:23,mobi.mgeek.TunnyBrowser,Dolphin Browser   Fast Private & Adblock,77116653000_M,77116653000_M_72
2014-11-04 11:51:23,com.opengarden.firechat,FireChat,77116653000_M,77116653000_M_70
2014-11-04 11:51:33,com.google.android.apps.plus,Google  for G Suite,77116653000_M,77116653000_M_73
2014-11-04 11:51:43,com.foursquare.robin,Foursquare Swarm: Check In,77116653000_M,77116653000_M_74
2014-11-04 11:51:43,com.twitter.android,Twitter,77116653000_M,77116653000_M_75
2014-11-04 11:52:03,com.google.android.apps.maps,Maps   Navigate & Explore,77116653000_M,77116653000_M_76
2014-11-04 11:52:13,com.foursquare.robin,Foursquare Swarm: Check In,77116653000_M,77116653000_M_74
2014-11-04 13:50:51,mobi.mgeek.TunnyBrowser,Dolphin Browser   Fast Private & Adblock,77116653000_M,77116653000_M_77
2014-11-04 13:51:01,com.google.android.apps.translate,Google Translate,77116653000_M,77116653000_M_78
2014-11-04 13:51:11,com.google.android.apps.books,Google Play Books   Ebooks Audiobooks and Comics,77116653000_M,77116653000_M_79
2014-11-04 13:51:41,com.android.chrome,Google Chrome: Fast & Secure,77116653000_M,77116653000_M_80
2014-11-04 14:22:26,com.google.android.gm,Gmail,77116653000_M,77116653000_M_81
2014-11-04 14:23:11,com.google.android.calendar,Google Calendar,77116653000_M,77116653000_M_81
2014-11-04 14:23:56,com.google.android.gm,Gmail,77116653000_M,77116653000_M_81
2014-11-04 16:17:50,com.google.android.apps.plus,Google  for G Suite,77116653000_M,77116653000_M_82
2014-11-04 19:02:12,com.joelapenna.foursquared,Foursquare City Guide,77116653000_M,77116653000_M_83
2014-11-04 19:02:22,com.google.android.apps.plus,Google  for G Suite,77116653000_M,77116653000_M_84
2014-11-04 19:02:23,com.google.android.apps.maps,Maps   Navigate & Explore,77116653000_M,77116653000_M_85
2014-11-04 22:25:19,com.tinder,Tinder,77116653000_M,77116653000_M_87
2014-11-04 22:25:19,com.joelapenna.foursquared,Foursquare City Guide,77116653000_M,77116653000_M_86
2014-11-04 22:30:19,com.tinder,Tinder,77116653000_M,77116653000_M_87
2014-11-04 22:35:19,com.tinder,Tinder,77116653000_M,77116653000_M_87
2014-11-04 22:40:19,com.tinder,Tinder,77116653000_M,77116653000_M_87
2014-11-04 22:46:32,com.tinder,Tinder,77116653000_M,77116653000_M_87
2014-11-04 22:47:12,com.yahoo.mobile.client.android.mail,Yahoo Mail â Organized Email,77116653000_M,77116653000_M_88
2014-11-04 22:51:32,com.tinder,Tinder,77116653000_M,77116653000_M_87
2014-11-04 23:07:23,com.android.chrome,Google Chrome: Fast & Secure,77116653000_M,77116653000_M_89
2014-11-04 23:10:53,com.starttoday.android.wear,WEAR   Fashion Lookbook,77116653000_M,77116653000_M_90
2014-11-04 23:25:54,com.google.android.tts,Google Text to Speech,77116653000_M,77116653000_M_91
2014-11-04 23:52:44,com.twitter.android,Twitter,77116653000_M,77116653000_M_92
2014-11-04 23:53:04,com.google.android.apps.plus,Google  for G Suite,77116653000_M,77116653000_M_92
2014-11-05 06:35:31,com.yahoo.mobile.client.android.mail,Yahoo Mail â Organized Email,77116653000_M,77116653000_M_93
2014-11-05 07:06:16,com.google.android.gm,Gmail,77116653000_M,77116653000_M_93
2014-11-05 07:07:01,com.google.android.calendar,Google Calendar,77116653000_M,77116653000_M_93
2014-11-05 07:07:46,com.google.android.gm,Gmail,77116653000_M,77116653000_M_93
2014-11-05 07:55:13,com.google.android.music,Google Play Music,77116653000_M,77116653000_M_94
2014-11-05 07:55:23,com.android.chrome,Google Chrome: Fast & Secure,77116653000_M,77116653000_M_95
2014-11-05 07:56:43,jp.co.omronsoft.iwnnime.ml,Google Calendar,77116653000_M,77116653000_M_97
2014-11-05 07:56:43,com.google.android.calendar,iWnn IME for Nexus,77116653000_M,77116653000_M_96
2014-11-05 08:41:19,com.motorola.targetnotif,Motorola Connect,77116653000_M,77116653000_M_98
2014-11-05 10:21:08,com.twitter.android,Google Chrome: Fast & Secure,77116653000_M,77116653000_M_101
2014-11-05 10:21:08,com.foursquare.robin,Foursquare Swarm: Check In,77116653000_M,77116653000_M_99
2014-11-05 10:21:08,com.android.chrome,Twitter,77116653000_M,77116653000_M_100
2014-11-05 10:51:53,com.whatsapp,WhatsApp Messenger,77116653000_M,77116653000_M_102
2014-11-05 10:52:38,com.yelp.android,Yelp,77116653000_M,77116653000_M_102
2014-11-05 10:53:23,com.whatsapp,WhatsApp Messenger,77116653000_M,77116653000_M_102
2014-11-05 10:54:08,com.google.android.apps.maps,Maps   Navigate & Explore,77116653000_M,77116653000_M_102
2014-11-05 13:12:44,com.android.chrome,Google Chrome: Fast & Secure,77116653000_M,77116653000_M_103
2014-11-05 13:20:42,com.android.chrome,Instant Heart Rate: HR Monitor & Pulse Checker,77116653000_M,77116653000_M_104
2014-11-05 15:59:14,si.modula.android.instantheartrate,Lifelog,77116653000_M,77116653000_M_105
2014-11-05 15:59:34,com.sonymobile.lifelog,Lifelog,77116653000_M,77116653000_M_105
2014-11-05 10:21:08,com.twitter.android,Google Chrome: Fast & Secure,77116653000_M,77116653000_M_99
2014-11-05 10:21:08,com.foursquare.robin,Foursquare Swarm: Check In,77116653000_M,77116653000_M_99
2014-11-05 10:21:08,com.android.chrome,Twitter,77116653000_M,77116653000_M_99
2014-11-05 10:51:53,com.whatsapp,WhatsApp Messenger,77116653000_M,77116653000_M_100
2014-11-05 10:52:38,com.yelp.android,Yelp,77116653000_M,77116653000_M_100
2014-11-05 10:53:23,com.whatsapp,WhatsApp Messenger,77116653000_M,77116653000_M_100
2014-11-05 10:54:08,com.google.android.apps.maps,Maps   Navigate & Explore,77116653000_M,77116653000_M_100
2014-11-05 13:12:44,com.android.chrome,Google Chrome: Fast & Secure,77116653000_M,77116653000_M_101
2014-11-05 13:20:42,com.android.chrome,Instant Heart Rate: HR Monitor & Pulse Checker,77116653000_M,77116653000_M_101
2014-11-05 15:59:14,si.modula.android.instantheartrate,Lifelog,77116653000_M,77116653000_M_101
2014-11-05 15:59:34,com.sonymobile.lifelog,Lifelog,77116653000_M,77116653000_M_101
2014-01-01 00:00:04,jp.naver.line.android,LINE: Free Calls & Messages,86441200009_F,86441200009_F_1
2014-01-01 00:04:46,com.google.android.apps.maps,Maps   Navigate & Explore,86441200009_F,86441200009_F_2
2014-01-01 00:05:36,com.tencent.mm,WeChat,86441200009_F,86441200009_F_3
2014-01-01 00:07:08,com.tencent.mm,Viber Messenger   Messages Group Chats & Calls,86441200009_F,86441200009_F_4
2014-01-01 00:08:20,com.viber.voip,Google Play services,86441200009_F,86441200009_F_5
2014-01-01 00:08:20,ginlemon.flowerpro,Viber Messenger   Messages Group Chats & Calls,86441200009_F,86441200009_F_4
2014-01-01 00:08:20,com.google.android.gms,Smart Launcher,86441200009_F,86441200009_F_6
2014-01-01 00:10:04,com.viber.voip,Viber Messenger   Messages Group Chats & Calls,86441200009_F,86441200009_F_4
2014-01-01 00:12:55,com.viber.voip,Viber Messenger   Messages Group Chats & Calls,86441200009_F,86441200009_F_4
2014-01-01 00:13:42,com.viber.voip,Viber Messenger   Messages Group Chats & Calls,86441200009_F,86441200009_F_4
2014-01-01 00:15:23,com.viber.voip,MX Player,86441200009_F,86441200009_F_7
2014-01-01 00:16:03,com.mxtech.videoplayer.ad,MX Player,86441200009_F,86441200009_F_7
2014-01-01 00:18:14,com.mxtech.videoplayer.ad,WeChat,86441200009_F,86441200009_F_3
2014-01-01 00:18:34,com.tencent.mm,HTC Clock,86441200009_F,86441200009_F_8
2014-01-01 00:31:53,com.htc.android.worldclock,LINE: Free Calls & Messages,86441200009_F,86441200009_F_9
2014-01-01 00:31:56,jp.naver.line.android,Google Play services,86441200009_F,86441200009_F_10
2014-01-01 06:00:00,com.google.android.gms,HTC Clock,86441200009_F,86441200009_F_11
2014-01-01 06:00:20,com.htc.android.worldclock,Battery,86441200009_F,86441200009_F_12
2014-01-01 06:00:21,com.macropinch.pearl,Bugs War,86441200009_F,86441200009_F_14
2014-01-01 06:00:21,jp.naver.line.android,LINE: Free Calls & Messages,86441200009_F,86441200009_F_13
2014-01-01 06:31:06,com.feelingtouch.bugswar,Gmail,86441200009_F,86441200009_F_15
2014-01-01 06:31:51,com.google.android.calendar,Google Calendar,86441200009_F,86441200009_F_15
2014-01-01 06:32:36,com.google.android.gm,Gmail,86441200009_F,86441200009_F_15
2014-01-01 07:45:01,,HTC Clock,86441200009_F,86441200009_F_16
2014-01-01 08:28:59,com.htc.android.worldclock,Automatic Call Recorder,86441200009_F,86441200009_F_17
2014-01-01 08:30:09,com.appstar.callrecorder,WeChat,86441200009_F,86441200009_F_18
2014-01-01 08:30:29,com.tencent.mm,WeChat,86441200009_F,86441200009_F_18
2014-01-01 08:52:33,com.tencent.mm,LINE: Free Calls & Messages,86441200009_F,86441200009_F_19
2014-01-01 09:03:11,jp.naver.line.android,Google Play services,86441200009_F,86441200009_F_20
2014-01-01 09:49:07,com.google.android.gms,LINE: Free Calls & Messages,86441200009_F,86441200009_F_21
2014-01-01 10:16:56,jp.naver.line.android,Bugs War,86441200009_F,86441200009_F_22
2014-01-03 11:21:25,com.macropinch.pearl,Battery,86441200009_F,86441200009_F_23
2014-01-03 14:18:32,jp.naver.line.android,LINE: Free Calls & Messages,86441200009_F,86441200009_F_24
2014-01-03 14:19:43,jp.naver.line.android,LINE: Free Calls & Messages,86441200009_F,86441200009_F_24
2014-01-03 14:20:56,jp.naver.line.android,LINE: Free Calls & Messages,86441200009_F,86441200009_F_24
2014-01-03 14:40:42,com.google.android.apps.maps,Maps   Navigate & Explore,86441200009_F,86441200009_F_25
2014-01-03 15:07:31,com.google.android.gm,Gmail,86441200009_F,86441200009_F_26
2014-01-03 15:19:15,com.sand.airdroid,AirDroid: Remote access & File,86441200009_F,86441200009_F_27
2014-01-03 15:36:25,com.feelingtouch.bugswar,Bugs War,86441200009_F,86441200009_F_28
2014-01-03 16:07:10,com.whatsapp,WhatsApp Messenger,86441200009_F,86441200009_F_29
2014-01-03 16:07:55,com.yelp.android,Yelp,86441200009_F,86441200009_F_29
2014-01-03 16:08:40,com.whatsapp,WhatsApp Messenger,86441200009_F,86441200009_F_29
2014-01-03 16:09:25,com.google.android.apps.maps,Maps   Navigate & Explore,86441200009_F,86441200009_F_29
2014-01-03 17:23:38,jp.naver.line.android,LINE: Free Calls & Messages,86441200009_F,86441200009_F_30
2014-01-03 18:07:06,com.macropinch.pearl,Battery,86441200009_F,86441200009_F_31
2014-01-03 18:07:26,com.tencent.mm,WeChat,86441200009_F,86441200009_F_32
2014-01-03 18:09:38,com.feelingtouch.bugswar,Bugs War,86441200009_F,86441200009_F_33
2014-01-01 11:40:37,com.google.android.apps.maps,Maps   Navigate & Explore,86441200009_F,86441200009_F_34
2014-01-01 12:11:22,com.instagram.android,Instagram,86441200009_F,86441200009_F_35
2014-01-01 12:12:07,com.axiemsystems.photoeditorminus,Photo Editor ,86441200009_F,86441200009_F_35
2014-01-01 12:12:52,com.instagram.android,Instagram,86441200009_F,86441200009_F_35
2014-01-01 17:41:40,com.tencent.mm,Yahoo Mail â Organized Email,86441200009_F,86441200009_F_38
2014-01-01 17:41:40,com.google.android.apps.maps,WeChat,86441200009_F,86441200009_F_36
2014-01-01 17:41:40,com.yahoo.mobile.client.android.mail,Viber Messenger   Messages Group Chats & Calls,86441200009_F,86441200009_F_40
2014-01-01 17:41:40,com.macropinch.pearl,Maps   Navigate & Explore,86441200009_F,86441200009_F_39
2014-01-01 17:41:40,com.tencent.mm,Battery,86441200009_F,86441200009_F_37
2014-01-01 17:42:17,com.viber.voip,LINE: Free Calls & Messages,86441200009_F,86441200009_F_41
2014-01-01 17:42:41,com.htc.android.worldclock,HTC Mail,86441200009_F,86441200009_F_43
2014-01-01 17:42:41,jp.naver.line.android,HTC Clock,86441200009_F,86441200009_F_42
